dataset,target,split,features,head,n_request,mean,std,count,n_train,sem
TAP,PNC,cluster,esm2,gbm,150,0.40282162426836415,0.09567896808297872,20,150.0,0.021394467665057315
TAP,PNC,cluster,esm2,gbm,25,0.24847726500587516,0.12562858077473474,20,25.0,0.028091404652913005
TAP,PNC,cluster,esm2,gbm,50,0.3025416235258124,0.11883566866785227,20,50.0,0.026572463329295953
TAP,PNC,cluster,esm2,gbm,all,0.37896061735612263,0.08519140312010913,20,180.1,0.01904937684751517
TAP,PNC,cluster,esm2,linear,100,0.4453645173421711,0.09346548130629517,20,100.0,0.020899516975061184
TAP,PNC,cluster,esm2,linear,150,0.49557731082850937,0.10202213106054707,20,150.0,0.022812842026077595
TAP,PNC,cluster,esm2,linear,25,0.27832837924562037,0.1296177184785739,20,25.0,0.028983402960652185
TAP,PNC,cluster,esm2,linear,50,0.3399737112522077,0.12535858322631716,20,50.0,0.028031031365711005
TAP,PNC,cluster,esm2,linear,all,0.5133352378801013,0.09311003235269893,20,180.1,0.020820036172783947
TAP,PNC,cluster,esm2,mlp,100,0.20632115898759604,0.12570908767687505,20,100.0,0.028109406543497372
TAP,PNC,cluster,esm2,mlp,150,0.24400429071064775,0.11219679121205657,20,150.0,0.02508796520075095
TAP,PNC,cluster,esm2,mlp,25,0.06321847007102785,0.12889102943437938,20,25.0,0.028820910350519854
TAP,PNC,cluster,esm2,mlp,50,0.14275700197770103,0.10253825869276685,20,50.0,0.02292825167314854
TAP,PNC,cluster,esm2,mlp,all,0.24849061630455163,0.10976605060511727,20,180.1,0.02454443507747241
TAP,PNC,cluster,esm2+cheap,gbm,100,0.4047802430795211,0.11414582677633435,20,100.0,0.02552378280197993
TAP,PNC,cluster,esm2+cheap,gbm,150,0.47594848783803256,0.08994286593845573,20,150.0,0.02011183623295374
TAP,PNC,cluster,esm2+cheap,gbm,25,0.27684572880810954,0.13902447935542858,20,25.0,0.031086818637525444
TAP,PNC,cluster,esm2+cheap,gbm,50,0.32625896702577306,0.12912910375515463,20,50.0,0.02887414538701491
TAP,PNC,cluster,esm2+cheap,gbm,all,0.4619490149458218,0.07962440935323864,20,180.1,0.017804559198211164
TAP,PNC,cluster,esm2+cheap,linear,100,0.4693706527512484,0.0896665484680601,20,100.0,0.0200500497682362
TAP,PNC,cluster,esm2+cheap,linear,150,0.5146861829865443,0.10367101023938866,20,150.0,0.023181542619134975
TAP,PNC,cluster,esm2+cheap,linear,25,0.29320002253886585,0.12867426052171976,20,25.0,0.028772439348108293
TAP,PNC,cluster,esm2+cheap,linear,50,0.3620970479915076,0.1262519478098246,20,50.0,0.02823079375945235
TAP,PNC,cluster,esm2+cheap,linear,all,0.5335866903902203,0.08442616147289012,20,180.1,0.018878263613275607
TAP,PNC,cluster,esm2+cheap,mlp,100,0.23064647091304388,0.17161731630811947,20,100.0,0.038374798538103834
TAP,PNC,cluster,esm2+cheap,mlp,150,0.2577786974566534,0.14803086933902637,20,150.0,0.03310070866104523
TAP,PNC,cluster,esm2+cheap,mlp,25,0.06959958045223062,0.17643939787657845,20,25.0,0.039453048756116146
TAP,PNC,cluster,esm2+cheap,mlp,50,0.11645466203138277,0.18023612702311098,20,50.0,0.0403020232024963
TAP,PNC,cluster,esm2+cheap,mlp,all,0.2884922865556544,0.14540334585176992,20,180.1,0.03251317654804696
TAP,PNC,cluster,random,gbm,100,-0.04653570880253598,0.151002401317772,20,100.0,0.0337651634112242
TAP,PNC,cluster,random,gbm,150,-0.05528122152414574,0.14215402948913547,20,150.0,0.03178660732132166
TAP,PNC,cluster,random,gbm,25,-0.019123969854227926,0.12371975760828795,20,25.0,0.027664578817192864
TAP,PNC,cluster,random,gbm,50,0.004184983077296004,0.15736915567571907,20,50.0,0.03518881296526547
TAP,PNC,cluster,random,gbm,all,-0.050986457377862504,0.1563308787892202,20,180.1,0.03495664719549763
TAP,PNC,cluster,random,linear,100,-0.029521900953723913,0.10856975011631533,20,100.0,0.024276934156024676
TAP,PNC,cluster,random,linear,150,-0.04291348713749794,0.07512785299551564,20,150.0,0.016799098630158417
TAP,PNC,cluster,random,linear,25,0.032358005123703446,0.12611801679175572,20,25.0,0.02820084587338257
TAP,PNC,cluster,random,linear,50,0.010977443420643444,0.11783171287509392,20,50.0,0.026347971989394717
TAP,PNC,cluster,random,linear,all,-0.03525910260570945,0.07794765879622505,20,180.1,0.017429626375531863
TAP,PNC,cluster,random,mlp,100,-0.014757837253661851,0.16454704143050256,20,100.0,0.036793837013507795
TAP,PNC,cluster,random,mlp,150,-0.005520247072180204,0.16343018267760087,20,150.0,0.03654409980423241
TAP,PNC,cluster,random,mlp,25,0.0021483874366943954,0.16430696178555357,20,25.0,0.0367401535728958
TAP,PNC,cluster,random,mlp,50,0.014201047545519551,0.1404864593749013,20,50.0,0.031413727308054196
TAP,PNC,cluster,random,mlp,all,-0.010386025455688428,0.1515706067185813,20,180.1,0.03389221800136341
TAP,PNC,random,aac,gbm,100,0.4043394039700316,0.11376085675610623,20,100.0,0.02543770088852697
TAP,PNC,random,aac,gbm,150,0.398496134378978,0.10894837725177026,20,150.0,0.024361597757325
TAP,PNC,random,aac,gbm,25,0.21806812273038764,0.15188931745944106,20,25.0,0.03396348388953559
TAP,PNC,random,aac,gbm,50,0.2813489461156614,0.17698799820248082,20,50.0,0.03957571951823577
TAP,PNC,random,aac,gbm,all,0.44884707584741046,0.10644073650105093,20,180.0,0.0238008722391493
TAP,PNC,random,aac,linear,100,0.42061049956614466,0.10298113080033586,20,100.0,0.02302728088693483
TAP,PNC,random,aac,linear,150,0.49305906377593206,0.08598632540286882,20,150.0,0.019227126873623167
TAP,PNC,random,aac,linear,25,0.21950224674718247,0.12214321946703979,20,25.0,0.027312054171897658
TAP,PNC,random,aac,linear,50,0.3214819064305242,0.13011197976883143,20,50.0,0.029093923145018442
TAP,PNC,random,aac,linear,all,0.5038038103846643,0.09561177389474887,20,180.0,0.021379442587799828
TAP,PNC,random,aac,mlp,100,0.28271550526398764,0.09708943855738926,20,100.0,0.02170985845116115
TAP,PNC,random,aac,mlp,150,0.3320650782844062,0.1512490973889771,20,150.0,0.03382032632972387
TAP,PNC,random,aac,mlp,25,0.08863068733722147,0.14564099391052687,20,25.0,0.0325663162694571
TAP,PNC,random,aac,mlp,50,0.16985847553739902,0.14989851444768926,20,50.0,0.033518326803126754
TAP,PNC,random,aac,mlp,all,0.3569252969260083,0.1518428306837781,20,180.0,0.033953089130491866
TAP,PNC,random,biophys,gbm,100,0.28257095916733543,0.09297630668711922,20,100.0,0.02079013420492668
TAP,PNC,random,biophys,gbm,150,0.3249573583322418,0.09507112544630901,20,150.0,0.021258549919535696
TAP,PNC,random,biophys,gbm,25,0.17581940738303203,0.15764027322983537,20,25.0,0.03524943669335522
TAP,PNC,random,biophys,gbm,50,0.2259211355592432,0.13072386584084209,20,50.0,0.029230745030168558
TAP,PNC,random,biophys,gbm,all,0.3348309053715973,0.10768963530487007,20,180.0,0.024080134501385075
TAP,PNC,random,biophys,linear,100,0.4536473623877444,0.12054701223099863,20,100.0,0.02695513138330115
TAP,PNC,random,biophys,linear,150,0.47258862181284134,0.10760954997561545,20,150.0,0.024062226877363698
TAP,PNC,random,biophys,linear,25,0.29244938457242103,0.1964982071676579,20,25.0,0.043938334868371946
TAP,PNC,random,biophys,linear,50,0.4085703125135819,0.16098785266134305,20,50.0,0.035997978210248346
TAP,PNC,random,biophys,linear,all,0.476964024892237,0.11815613472716291,20,180.0,0.02642051492085598
TAP,PNC,random,biophys,mlp,100,0.26873139242798866,0.11035193117645414,20,100.0,0.02467544195589298
TAP,PNC,random,biophys,mlp,150,0.351595814159466,0.08921941489696479,20,150.0,0.019950067662237066
TAP,PNC,random,biophys,mlp,25,0.14995636407334345,0.19921063744044562,20,25.0,0.04454485271579011
TAP,PNC,random,biophys,mlp,50,0.21886695455545485,0.14359585933259048,20,50.0,0.032109010275516985
TAP,PNC,random,biophys,mlp,all,0.3585582671869356,0.09940949477520643,20,180.0,0.022228638792627174
TAP,PNC,random,cheap,gbm,100,0.44738304860820044,0.09964046514173103,20,100.0,0.022280285336660877
TAP,PNC,random,cheap,gbm,150,0.4664827035109044,0.09794832663496568,20,150.0,0.02190191166381365
TAP,PNC,random,cheap,gbm,25,0.26818580878307663,0.14780080979999044,20,25.0,0.03304926578422957
TAP,PNC,random,cheap,gbm,50,0.3809243149489608,0.1625099500935195,20,50.0,0.036338329542920794
TAP,PNC,random,cheap,gbm,all,0.4839056093039383,0.11104619319757324,20,180.0,0.024830683663234848
TAP,PNC,random,cheap,linear,100,0.5300328041650316,0.09609980133397246,20,100.0,0.02148856884069874
TAP,PNC,random,cheap,linear,150,0.5617072356171555,0.09642654305039934,20,150.0,0.021561630509600284
TAP,PNC,random,cheap,linear,25,0.33224412288723804,0.1628871042553452,20,25.0,0.03642266377730471
TAP,PNC,random,cheap,linear,50,0.453254366230596,0.13075594600579798,20,50.0,0.02923791837312564
TAP,PNC,random,cheap,linear,all,0.5648297970912488,0.10320632533124365,20,180.0,0.02307763591486193
TAP,PNC,random,cheap,mlp,100,0.3179843897864698,0.1034595278889246,20,100.0,0.02313425372796707
TAP,PNC,random,cheap,mlp,150,0.37790443669933377,0.13367712976397592,20,150.0,0.029891114918931056
TAP,PNC,random,cheap,mlp,25,0.1640929365804941,0.15526971751015445,20,25.0,0.034719364319989475
TAP,PNC,random,cheap,mlp,50,0.25510676818164313,0.15317023291804743,20,50.0,0.034249905293423005
TAP,PNC,random,cheap,mlp,all,0.3944997393824104,0.14813040455697424,20,180.0,0.0331229654123939
TAP,PNC,random,esm2,gbm,100,0.292679268884279,0.1356821391486313,20,100.0,0.030339448646892503
TAP,PNC,random,esm2,gbm,150,0.38360870333186475,0.09930776313006665,20,150.0,0.02220589090522763
TAP,PNC,random,esm2,gbm,25,0.22243180497373766,0.09622165562169532,20,25.0,0.021515816287768552
TAP,PNC,random,esm2,gbm,50,0.2768268647518183,0.1227982020626749,20,50.0,0.027458512732689597
TAP,PNC,random,esm2,gbm,all,0.38693398707663884,0.10933127065648315,20,180.0,0.02444721532543244
TAP,PNC,random,esm2,linear,100,0.40409870787830304,0.1326884916901701,20,100.0,0.02967004872511363
TAP,PNC,random,esm2,linear,150,0.46892399636336357,0.0977738027433802,20,150.0,0.021862886935285354
TAP,PNC,random,esm2,linear,25,0.21747890482773072,0.1609425474105127,20,25.0,0.035987847648188916
TAP,PNC,random,esm2,linear,50,0.31474222355886416,0.1467399293486465,20,50.0,0.032812045703709
TAP,PNC,random,esm2,linear,all,0.48803782820242453,0.09551507684737741,20,180.0,0.02135782047068522
TAP,PNC,random,esm2,mlp,100,0.13354969852290577,0.1259772339394129,20,100.0,0.028169365870592086
TAP,PNC,random,esm2,mlp,150,0.19486801145014354,0.10798847583946651,20,150.0,0.024146957276364078
TAP,PNC,random,esm2,mlp,25,0.04248741952521355,0.14938656574234516,20,25.0,0.03340385159251251
TAP,PNC,random,esm2,mlp,50,0.11891977335885881,0.15760046943468192,20,50.0,0.03524053629418266
TAP,PNC,random,esm2,mlp,all,0.2134492057116136,0.11823078932490155,20,180.0,0.026437208196393634
TAP,PNC,random,esm2+cheap,gbm,100,0.3708815818246372,0.1039077310890221,20,100.0,0.023234475010282165
TAP,PNC,random,esm2+cheap,gbm,150,0.4482979684200325,0.08654591660410746,20,150.0,0.019352255270181203
TAP,PNC,random,esm2+cheap,gbm,25,0.2304987942448476,0.09723171832648023,20,25.0,0.021741673174712185
TAP,PNC,random,esm2+cheap,gbm,50,0.30231514801368653,0.10213480823370578,20,50.0,0.022838037407947136
TAP,PNC,random,esm2+cheap,gbm,all,0.47503161204980787,0.09360743245080647,20,180.0,0.0209312582159223
TAP,PNC,random,esm2+cheap,linear,100,0.42497582971544173,0.12296588641139156,20,100.0,0.02749600809293892
TAP,PNC,random,esm2+cheap,linear,150,0.4981514436343423,0.09497422131461197,20,150.0,0.02123688149695818
TAP,PNC,random,esm2+cheap,linear,25,0.2263441629947137,0.1588376059354136,20,25.0,0.03551716842549089
TAP,PNC,random,esm2+cheap,linear,50,0.3298501959090857,0.14655739468746035,20,50.0,0.032771229712642784
TAP,PNC,random,esm2+cheap,linear,all,0.5150682360557666,0.1071343664775521,20,180.0,0.02395597261701812
TAP,PNC,random,esm2+cheap,mlp,100,0.2393249026333824,0.1386054647351624,20,100.0,0.030993124120077296
TAP,PNC,random,esm2+cheap,mlp,150,0.2898943892908994,0.14393242835984488,20,150.0,0.03218426939792317
TAP,PNC,random,esm2+cheap,mlp,25,0.08309763580027796,0.1528425682405166,20,25.0,0.03417663724414455
TAP,PNC,random,esm2+cheap,mlp,50,0.14775458156503465,0.13767137425374446,20,50.0,0.030784255138718696
TAP,PNC,random,esm2+cheap,mlp,all,0.28075418443371947,0.13805634619389245,20,180.0,0.03087033748147879
TAP,PNC,random,random,gbm,100,-0.029728410744000112,0.12844681243146844,20,100.0,0.028721580408992847
TAP,PNC,random,random,gbm,150,-0.07682402125669407,0.12497928946535039,20,150.0,0.02794621870241468
TAP,PNC,random,random,gbm,25,-0.004594585386516275,0.10874231069364912,20,25.0,0.024315519874140174
TAP,PNC,random,random,gbm,50,-0.014764167627882005,0.10283490575900428,20,50.0,0.022994583973691817
TAP,PNC,random,random,gbm,all,-0.030751977145502075,0.12597109552611113,20,180.0,0.028167993279650413
TAP,PNC,random,random,linear,100,-0.06382227816508201,0.12354432462580997,20,100.0,0.027625350809761234
TAP,PNC,random,random,linear,150,-0.08168819167571717,0.10808729025850602,20,150.0,0.024169052852177027
TAP,PNC,random,random,linear,25,-0.013460248143809436,0.09432913396750951,20,25.0,0.02109263558100357
TAP,PNC,random,random,linear,50,-0.006845563660961648,0.10179650996595555,20,50.0,0.02276239161561114
TAP,PNC,random,random,linear,all,-0.06699545424237868,0.09321099545956271,20,180.0,0.020842612209800646
TAP,PNC,random,random,mlp,100,0.005381758626930651,0.12629611604176486,20,100.0,0.028240670076358786
TAP,PNC,random,random,mlp,150,0.018114843779072336,0.1083450907824884,20,150.0,0.024226698801802993
TAP,PNC,random,random,mlp,25,0.012576530969265833,0.10188502250800271,20,25.0,0.022782183621699016
TAP,PNC,random,random,mlp,50,0.021253518808746322,0.11587619515361193,20,50.0,0.025910704933750795
TAP,PNC,random,random,mlp,all,0.011566937211476783,0.11301189654882624,20,180.0,0.025270228294934933
TAP,PPC,cluster,aac,gbm,100,0.20171732254516545,0.10376940138037413,20,100.0,0.023203543547097708
TAP,PPC,cluster,aac,gbm,150,0.22575567006514544,0.1143268669418406,20,150.0,0.025564264613652906
TAP,PPC,cluster,aac,gbm,25,0.0933805831942808,0.1581937353650372,20,25.0,0.03537319458908356
TAP,PPC,cluster,aac,gbm,50,0.08702032352563441,0.16967450516973737,20,50.0,0.03794037276081722
TAP,PPC,cluster,aac,gbm,all,0.2685957422396326,0.1080420009126346,20,180.1,0.024158925846574527
TAP,PPC,cluster,aac,linear,100,0.15075221157439972,0.152543756496546,20,100.0,0.0341098209069452
TAP,PPC,cluster,aac,linear,150,0.22845056271778272,0.13617492729301284,20,150.0,0.030449639425826812
TAP,PPC,cluster,aac,linear,25,0.05839783898544283,0.13750396218306415,20,25.0,0.03074682066168918
TAP,PPC,cluster,aac,linear,50,0.08624355119756497,0.20077920422370957,20,50.0,0.044895594911252744
TAP,PPC,cluster,aac,linear,all,0.2509309138518292,0.11571807305410414,20,180.1,0.025875347757426354
TAP,PPC,cluster,aac,mlp,100,0.10782367454793466,0.15032288765736923,20,100.0,0.03361321953759417
TAP,PPC,cluster,aac,mlp,150,0.17979784961135573,0.16499478178809035,20,150.0,0.03689395480109143
TAP,PPC,cluster,aac,mlp,25,0.04275079154624031,0.1263316055456748,20,25.0,0.028248605770681823
TAP,PPC,cluster,aac,mlp,50,0.09779737680064722,0.15237165944429643,20,50.0,0.034071338836189465
TAP,PPC,cluster,aac,mlp,all,0.21205151443580653,0.14750589352811352,20,180.1,0.03298332050107081
TAP,PPC,cluster,biophys,gbm,100,0.09606547402528981,0.14220573490842667,20,100.0,0.03179816900455568
TAP,PPC,cluster,biophys,gbm,150,0.1726108259681543,0.14358394071881536,20,150.0,0.032106345192457114
TAP,PPC,cluster,biophys,gbm,25,0.13966081871395947,0.15137552851676228,20,25.0,0.03384859718934383
TAP,PPC,cluster,biophys,gbm,50,0.14226802125723215,0.14008644405546608,20,50.0,0.031324281163424346
TAP,PPC,cluster,biophys,gbm,all,0.17681133539965918,0.13400551395915336,20,180.1,0.029964543857246388
TAP,PPC,cluster,biophys,linear,100,0.3017654106813561,0.1447413954380052,20,100.0,0.032365159935755755
TAP,PPC,cluster,biophys,linear,150,0.32641425830392634,0.11463448114039225,20,150.0,0.025633049239533467
TAP,PPC,cluster,biophys,linear,25,0.21892213382392547,0.1409387835479136,20,25.0,0.03151487006792637
TAP,PPC,cluster,biophys,linear,50,0.29029427914965106,0.13744559645896956,20,50.0,0.030733769689026032
TAP,PPC,cluster,biophys,linear,all,0.3208362250332206,0.11632137674219249,20,180.1,0.02601025056319054
TAP,PPC,cluster,biophys,mlp,100,0.13117465741874162,0.08975518777350631,20,100.0,0.02006987011948181
TAP,PPC,cluster,biophys,mlp,150,0.1459124017942513,0.09547378539588815,20,150.0,0.021348587421443254
TAP,PPC,cluster,biophys,mlp,25,0.08954750081461857,0.17882427519644517,20,25.0,0.03998632353663809
TAP,PPC,cluster,biophys,mlp,50,0.1489295702258719,0.13347015115663152,20,50.0,0.029844833095340025
TAP,PPC,cluster,biophys,mlp,all,0.16924630330262105,0.10232725384627449,20,180.1,0.022881069555114656
TAP,PPC,cluster,cheap,gbm,100,0.2733872996903385,0.11249961368843125,20,100.0,0.02515567836497981
TAP,PPC,cluster,cheap,gbm,150,0.3333604990963,0.09991650924152444,20,150.0,0.022342010673853458
TAP,PPC,cluster,cheap,gbm,25,0.20180902785456062,0.1530052765317558,20,25.0,0.03421301992411592
TAP,PPC,cluster,cheap,gbm,50,0.24997661375404184,0.13248612341687982,20,50.0,0.029624797803556997
TAP,PPC,cluster,cheap,gbm,all,0.3700066239700853,0.12318901791272704,20,180.1,0.027545901813429693
TAP,PPC,cluster,cheap,linear,100,0.3243200264415461,0.166075004312692,20,100.0,0.037135499900675
TAP,PPC,cluster,cheap,linear,150,0.3645875923610722,0.13273859651110187,20,150.0,0.029681252503674017
TAP,PPC,cluster,cheap,linear,25,0.19608853132329945,0.15046242649668645,20,25.0,0.03364442137061564
TAP,PPC,cluster,cheap,linear,50,0.26862340890578695,0.1795753530948441,20,50.0,0.04015426966035986
TAP,PPC,cluster,cheap,linear,all,0.36802734276540033,0.12367199285108534,20,180.1,0.027653898292789483
TAP,PPC,cluster,cheap,mlp,100,0.13611389648166217,0.12333657086238439,20,100.0,0.027578895656001134
TAP,PPC,cluster,cheap,mlp,150,0.1847705445015615,0.1269518242430779,20,150.0,0.0283872908875128
TAP,PPC,cluster,cheap,mlp,25,0.0776084378590886,0.14944208850088062,20,25.0,0.03341626685875087
TAP,PPC,cluster,cheap,mlp,50,0.09421830635544629,0.1807697153982763,20,50.0,0.04042133719038363
TAP,PPC,cluster,cheap,mlp,all,0.19822136931306783,0.10413944496449885,20,180.1,0.023286287807971758
TAP,PPC,cluster,esm2,gbm,100,0.18727247140341602,0.15687845655929206,20,100.0,0.03507908930718248
TAP,PPC,cluster,esm2,gbm,150,0.23403787563113188,0.148167368697259,20,150.0,0.03313123084543455
TAP,PPC,cluster,esm2,gbm,25,0.13050070642576944,0.14115114113173796,20,25.0,0.031562354667223264
TAP,PPC,cluster,esm2,gbm,50,0.11446863172680113,0.1327878106662649,20,50.0,0.029692257123313998
TAP,PPC,cluster,esm2,gbm,all,0.23621372608756075,0.12515572566658414,20,180.1,0.027985671036379733
TAP,PPC,cluster,esm2,linear,100,0.22998943720769555,0.1490166024445032,20,100.0,0.03332112528419705
TAP,PPC,cluster,esm2,linear,150,0.30149537633124457,0.12588911904673505,20,150.0,0.02814966278160631
TAP,PPC,cluster,esm2,linear,25,0.0692264077489945,0.11564059893312169,20,25.0,0.025858024017324975
TAP,PPC,cluster,esm2,linear,50,0.13174597295119708,0.14722339769565726,20,50.0,0.03292015251259755
TAP,PPC,cluster,esm2,linear,all,0.312827352481762,0.1326735532864042,20,180.1,0.02966670839648404
TAP,PPC,cluster,esm2,mlp,100,0.0897265436143467,0.16277099327533373,20,100.0,0.03639670057288073
TAP,PPC,cluster,esm2,mlp,150,0.09320922719284852,0.13925753277556538,20,150.0,0.031138930966506915
TAP,PPC,cluster,esm2,mlp,25,0.027082575134991366,0.12928883056904555,20,25.0,0.028909861388383865
TAP,PPC,cluster,esm2,mlp,50,0.06071204576900626,0.17527664716975636,20,50.0,0.03919304979398213
TAP,PPC,cluster,esm2,mlp,all,0.10186044990595974,0.12023613953763697,20,180.1,0.02688561813583064
TAP,PPC,cluster,esm2+cheap,gbm,100,0.2633128406670734,0.15448732090543676,20,100.0,0.03454441512063809
TAP,PPC,cluster,esm2+cheap,gbm,150,0.2999570961970829,0.15284274742577927,20,150.0,0.03417667731118734
TAP,PPC,cluster,esm2+cheap,gbm,25,0.13780363979836435,0.14588695846420402,20,25.0,0.03262131561566485
TAP,PPC,cluster,esm2+cheap,gbm,50,0.14127392395442295,0.11948496831916727,20,50.0,0.02671765114510668
TAP,PPC,cluster,esm2+cheap,gbm,all,0.32749435798157134,0.10567095172683096,20,180.1,0.02362874313082928
TAP,PPC,cluster,esm2+cheap,linear,100,0.2568124677170017,0.14932013835197003,20,100.0,0.03338899797646784
TAP,PPC,cluster,esm2+cheap,linear,150,0.3269988281749273,0.12159167661672352,20,150.0,0.02718872544131654
TAP,PPC,cluster,esm2+cheap,linear,25,0.07522198001940053,0.11699605365180396,20,25.0,0.026161112906464615
TAP,PPC,cluster,esm2+cheap,linear,50,0.14441359048540167,0.15063336391800802,20,50.0,0.033682644140013
TAP,PPC,cluster,esm2+cheap,linear,all,0.3354853948782851,0.13163293225360373,20,180.1,0.02943401845966825
TAP,PPC,cluster,esm2+cheap,mlp,100,0.06589119374144252,0.13113848015301918,20,100.0,0.02932345560881579
TAP,PPC,cluster,esm2+cheap,mlp,150,0.12114758825094314,0.13706868902427974,20,150.0,0.03064949062450688
TAP,PPC,cluster,esm2+cheap,mlp,25,-0.0019677624254475765,0.152861891991077,20,25.0,0.03418095816612788
TAP,PPC,cluster,esm2+cheap,mlp,50,0.04594678697704231,0.1423262827935214,20,50.0,0.031825124331117255
TAP,PPC,cluster,esm2+cheap,mlp,all,0.12463153741581363,0.1702750393366419,20,180.1,0.0380746562828182
TAP,PPC,cluster,random,gbm,100,-0.020576888774759137,0.13129442183616896,20,100.0,0.029358325229220654
TAP,PPC,cluster,random,gbm,150,-0.040900933535782294,0.10319237097319954,20,150.0,0.02307451562554503
TAP,PPC,cluster,random,gbm,25,-0.026916513247450823,0.14337625208054988,20,25.0,0.03205990460112552
TAP,PPC,cluster,random,gbm,50,-0.02574601588140647,0.12817867839262148,20,50.0,0.02866162381519851
TAP,PPC,cluster,random,gbm,all,-0.0379674542133281,0.13305297066227398,20,180.1,0.029751548700912983
TAP,PPC,cluster,random,linear,100,0.017962788524840557,0.07555792014970471,20,100.0,0.01689526456932408
TAP,PPC,cluster,random,linear,150,-0.0222773419712563,0.08938315729409393,20,150.0,0.01998668157531502
TAP,PPC,cluster,random,linear,25,-0.022585764763942133,0.13175123831363536,20,25.0,0.02946047249890634
TAP,PPC,cluster,random,linear,50,-0.01424110453450802,0.1320630885711212,20,50.0,0.029530204336360256
TAP,PPC,cluster,random,linear,all,-0.02755696864316488,0.0839915007717781,20,180.1,0.018781070525792188
TAP,PPC,cluster,random,mlp,100,-0.0051220279125871095,0.09969380757383149,20,100.0,0.02229221306708706
TAP,PPC,cluster,random,mlp,150,-0.017723479313896267,0.07716964058063755,20,150.0,0.01725565621375319
TAP,PPC,cluster,random,mlp,25,0.011199780706501862,0.11728080481517784,20,25.0,0.02622478520226223
TAP,PPC,cluster,random,mlp,50,-0.0026692790869083704,0.1425699545133779,20,50.0,0.03187961098409659
TAP,PPC,cluster,random,mlp,all,-0.00814325874586913,0.07428865421663894,20,180.1,0.016611448078538104
TAP,PPC,random,aac,gbm,100,0.21982335089806954,0.141921528863008,20,100.0,0.03173461860083843
TAP,PPC,random,aac,gbm,150,0.28511473358167844,0.09907721321651335,20,150.0,0.022154338377336442
TAP,PPC,random,aac,gbm,25,0.056857579165178786,0.1345618525495179,20,25.0,0.030088944947902544
TAP,PPC,random,aac,gbm,50,0.1280516338162152,0.16095711962945145,20,50.0,0.03599110609540192
TAP,PPC,random,aac,gbm,all,0.3081926419244002,0.09612683889051847,20,180.0,0.021494614622136976
TAP,PPC,random,aac,linear,100,0.1872662987291544,0.1390907650850081,20,100.0,0.031101640577253238
TAP,PPC,random,aac,linear,150,0.2307756456839011,0.11226716842969514,20,150.0,0.025103702025021664
TAP,PPC,random,aac,linear,25,0.03753524505240195,0.16474394388052988,20,25.0,0.03683786573982753
TAP,PPC,random,aac,linear,50,0.11861061168868126,0.10801013322594513,20,50.0,0.024151800015202195
TAP,PPC,random,aac,linear,all,0.24826059006274379,0.09917562729570464,20,180.0,0.02217634443443792
TAP,PPC,random,aac,mlp,100,0.11286517325666645,0.1051155209215949,20,100.0,0.023504545027098752
TAP,PPC,random,aac,mlp,150,0.1539565015049588,0.12633506261835442,20,150.0,0.028249378795633304
TAP,PPC,random,aac,mlp,25,-0.01097025105324696,0.1324416742292356,20,25.0,0.029614858663045286
TAP,PPC,random,aac,mlp,50,0.03201246754887091,0.12873748930366935,20,50.0,0.02878657773356567
TAP,PPC,random,aac,mlp,all,0.18819310618782478,0.10309962729483098,20,180.0,0.023053777508613482
TAP,PPC,random,biophys,gbm,100,0.11832977261418864,0.15235943445376757,20,100.0,0.03406860524520478
TAP,PPC,random,biophys,gbm,150,0.13902259406508763,0.15198193414082053,20,150.0,0.033984193609077076
TAP,PPC,random,biophys,gbm,25,0.12838721240155995,0.1689974970493623,20,25.0,0.037788989142969416
TAP,PPC,random,biophys,gbm,50,0.15534749920594065,0.14492365169407567,20,50.0,0.032405913673545575
TAP,PPC,random,biophys,gbm,all,0.17322984844600747,0.10437787976429105,20,180.0,0.02333960345002545
TAP,PPC,random,biophys,linear,100,0.29499513527196636,0.10842891874018391,20,100.0,0.02424544330298521
TAP,PPC,random,biophys,linear,150,0.283312503717669,0.08467417551961093,20,150.0,0.01893372124005986
TAP,PPC,random,biophys,linear,25,0.16211244173010736,0.21511360246801398,20,25.0,0.04810086380033458
TAP,PPC,random,biophys,linear,50,0.2739623819610868,0.12046757748298118,20,50.0,0.02693736923366689
TAP,PPC,random,biophys,linear,all,0.30818056330887866,0.10954295697554248,20,180.0,0.024494549825364774
TAP,PPC,random,biophys,mlp,100,0.18097288447575666,0.1421750563974716,20,100.0,0.03179130908096128
TAP,PPC,random,biophys,mlp,150,0.18574623731274978,0.12830105675268436,20,150.0,0.028688988448406064
TAP,PPC,random,biophys,mlp,25,0.06864470057890464,0.15380623104971428,20,25.0,0.034392118799019995
TAP,PPC,random,biophys,mlp,50,0.11348994458393022,0.11472870277628651,20,50.0,0.025654117837814547
TAP,PPC,random,biophys,mlp,all,0.23024501398957012,0.12688111544436076,20,180.0,0.028371479919458906
TAP,PPC,random,cheap,gbm,100,0.27735326795734566,0.14170449988954398,20,100.0,0.03168608944706318
TAP,PPC,random,cheap,gbm,150,0.3567690681685878,0.15051126119054248,20,150.0,0.03365534114012789
TAP,PPC,random,cheap,gbm,25,0.16457792165866694,0.14107962768014876,20,25.0,0.031546363773317355
TAP,PPC,random,cheap,gbm,50,0.25143511145252617,0.11616564336286501,20,50.0,0.02597542752093634
